,name,username,description,location,followers,numberstatuses,time,tweets,wordlist,word_count,sentiment_label,sentiment_score
10052,Ibn Kashmir,IbnKashmir_,My Location is Enough to Narrate My Bio!! #FreeKashmir #FreePalestine,Wilayah Kashmir,122,28832,3/28/2016 5:50,"RT @ahmadmusajibril: If you want your Ramadan to be blessed and prosperous with deeds, greet and welcome it with true repentance.","['want', 'repentance', 'ahmadmusajibril', 'ramadan', 'welcome', 'blessed', 'deed', 'prosperous', 'greet', 'true']",129,POS,0.5773651599884033
10053,Ibn Kashmir,IbnKashmir_,My Location is Enough to Narrate My Bio!! #FreeKashmir #FreePalestine,Wilayah Kashmir,122,28832,3/28/2016 5:50,"RT @ahmadmusajibril: YA RAB! 
I met so many in YOUR love and studying YOUR Tawheed, so unite us under YOUR throne and in YOUR Ferdous!!","['rab', 'unite', 'ferdous', 'ahmadmusajibril', 'many', 'love', 'ya', 'studying', 'met', 'throne', 'u', 'tawheed']",135,POS,0.9880732893943787
10055,Ibn Kashmir,IbnKashmir_,My Location is Enough to Narrate My Bio!! #FreeKashmir #FreePalestine,Wilayah Kashmir,122,28832,3/28/2016 6:00,RT @TheArabSource: Ban Ki-moon welcomes the Syrian Army's liberation of #Palmyra https://t.co/D7jYUETvhH #Syria https://t.co/E7474000iz,"['', 'syrian', 'welcome', 'ban', 'liberation', 'army', 'kimoon', 'thearabsource']",135,POS,0.8716756105422974
10077,Maghrabi Arabie,MaghrabiArabi,"I'm not a terrorist , just an Islamic Analyst watching events in the ME. Not affiliated with IS or AlQaeda",Dunya,237,749,3/28/2016 14:26,@Jazrawi_Joulan Hahahaha akhi you Are Always funny. I know you longtime ago I think on 2014 with that crazy profile pic :-),"['profile', 'think', 'ago', 'always', 'longtime', 'jazrawijoulan', 'pic', 'akhi', 'hahahaha', 'know', 'funny', 'crazy']",123,POS,0.5947548747062683
10089,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7384,6963,3/28/2016 18:05,RT @i_magpie: Assad's Syrian army that western media love!! #Syria https://t.co/xQJnZUdOrL,"['', 'western', 'syrian', 'love', 'imagpie', 'assads', 'medium', 'army']",90,POS,0.534318745136261
10092,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,33184,17648,3/28/2016 19:15,"Pleased to introduce my YouTube Channel. All future infographics, reports &amp; interviews will be there: https://t.co/UmFTZrTMQr
Subscribe..","['channel', 'infographics', 'pleased', 'amp', 'introduce', 'youtube', 'future', 'report', 'interview']",141,POS,0.9293850660324097
10256,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,894,7543,3/30/2016 22:21,"RT @Freedom_speech2: People of #Mosul in Joyful mood and very positive about their #IS
#US wants it liberated😳😳😳
https://t.co/Ad99fd6Eqt ht…","['', 'want', 'positive', 'people', 'liberated', 'ht', 'freedomspeech', 'mood', 'joyful']",140,POS,0.9398648738861084
10287,Ibn Kashmir,IbnKashmir_,My Location is Enough to Narrate My Bio!! #FreeKashmir #FreePalestine,Wilayah Kashmir,122,28832,3/31/2016 4:58,"RT @JoinISNation110: I'm back for those who miss me 😊
 Join Follow Spread &amp; Retweet
      🌟GREAT IS NATION 🌟
         @JoinISNation110…","['amp', 'im', 'follow', 'spread', 'great', 'back', 'miss', 'joinisnation', 'nation', 'join', 'retweet']",139,POS,0.9759044051170349
10385,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1670,4705,3/31/2016 19:52,"@DeriChaw @YusuF90192469 I respect you so I will stop the dialogue here, Have nice day.","['yusuf', 'stop', 'day', 'dialogue', 'nice', 'respect', 'derichaw']",87,POS,0.8601406216621399
10436,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1670,4705,3/31/2016 21:33,@hotncold110 ahahahahhahahahhahahahh omg I'm dying.,"['ahahahahhahahahhahahahh', 'hotncold', 'dying', 'im', 'omg']",51,POS,0.577023446559906
10437,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1670,4705,3/31/2016 21:38,@hotncold110 ahahahahhaha you are incredible,"['incredible', 'ahahahahhaha', 'hotncold']",44,POS,0.9247569441795349
10439,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1670,4705,3/31/2016 21:41,RT @WindOfVictory: Shout out?¿,"['shout', 'windofvictory']",30,POS,0.723948061466217
10441,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1670,4705,3/31/2016 21:55,"@Sturluson__ Yes, I will try to finish it but he is very long like 2 hours and 350 minutes","['sturluson', 'long', 'try', 'minute', 'finish', 'hour', 'yes', 'like']",90,POS,0.6891417503356934
10445,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1670,4705,3/31/2016 22:03,This Carlos is amazing man. Incredible,"['incredible', 'man', 'carlos', 'amazing']",38,POS,0.9892850518226624
10446,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1670,4705,3/31/2016 22:05,@Sturluson__ the movie is amazing Thanks !,"['thanks', 'sturluson', 'amazing', 'movie']",42,POS,0.9916560649871826
10466,$QU4D,squadsquaaaaad,Ismail Abdul Jabbar Al-Brazili | Исмаил Абдул ДЖаббар Ал-Вразил | اسماعيل عبدالجبار البرازيلي ༼༽ ☪,Guetto,57,60,4/1/2016 1:47,@OttomanAkh cool,"['cool', 'ottomanakh']",16,POS,0.7191548943519592
10478,Ibn Kashmir,IbnKashmir_,My Location is Enough to Narrate My Bio!! #FreeKashmir #FreePalestine,Wilayah Kashmir,122,28832,4/1/2016 6:51,"RT @cand_i1: @muhajirah_anbar
True
Thats what makes them appealing to some Arabs who r not even pro-IS
Egyptian guy posted on FB: https://t…","['r', 'fb', 'candi', 'proisegyptian', 'posted', 'even', 'muhajirahanbartruethats', 'make', 'arab', 'appealing', 'guy']",140,POS,0.5397023558616638
10524,$QU4D,squadsquaaaaad,Ismail Abdul Jabbar Al-Brazili | Исмаил Абдул ДЖаббар Ал-Вразил | اسماعيل عبدالجبار البرازيلي ༼༽ ☪,Guetto,57,60,4/1/2016 11:27,Which style looks better?,"['look', 'better', 'style']",25,POS,0.9471439719200134
10534,$QU4D,squadsquaaaaad,Ismail Abdul Jabbar Al-Brazili | Исмаил Абдул ДЖаббар Ал-Вразил | اسماعيل عبدالجبار البرازيلي ༼༽ ☪,Guetto,57,60,4/1/2016 12:10,"IS in Baqubah
That's huge","['baqubahthats', 'huge']",25,POS,0.6600079536437988
10617,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1670,4705,4/1/2016 17:47,"@Uncle_SamCoco If you can do it, do it please for the sake of Allah. RT much appreciate. May Allah rewards you","['please', 'rt', 'sake', 'unclesamcoco', 'reward', 'appreciate', 'allah', 'may', 'much']",110,POS,0.9218264818191528
10639,abutariq al mujahid,abutariq040,Walaa & Baraa,Among mushrikeen,62,29,4/1/2016 18:11,Beautifull Alhamdulillah  they are batter than us....our role models https://t.co/N5BaTmNl3C,"['beautifull', 'role', 'alhamdulillah', 'model', 'batter', 'usour']",92,POS,0.9875462651252747
10641,Maghrebi Witness,MaghrebiQ,"A Moroccan engineer in nanotechnology commenting on Middle East  politics, mainly Iraq/Syria. Not representing any group. RTs and Favs  aren't endorsements.",,320,25,4/1/2016 18:19,@NorthernStork Smart ass.,"['smart', 'northernstork', 'as']",25,POS,0.8994145393371582
10680,Maghrabi Arabie,MaghrabiArabi,"I'm not a terrorist , just an Islamic Analyst watching events in the ME. Not affiliated with IS or AlQaeda",Dunya,266,763,4/2/2016 4:01,@WDFx2EU @us_navyseals @ToTheXToTheY Yeah Yeah USA ppl Always bla bla if you think you guys are strong go to Iraq and Syria and fight isis.,"['bla', 'go', 'fight', 'usnavyseals', 'usa', 'always', 'strong', 'yeah', 'isi', 'tothextothey', 'syria', 'think', 'wdfxeu', 'guy', 'ppl', 'iraq']",139,POS,0.49178701639175415
10701,Kashmiri Witness,IbnKashmir_,My Location is Enough to Narrate My Bio!! #FreeKashmir #FreePalestine !!  Comments On Armed Conflict #Kashmir !! Eyes On #MiddleEast,Wilayah Kashmir,261,28974,4/2/2016 16:48,"RT @ImranTawheed8: Allahumma ansur ikhwana mujahideen fi sabilillah fi kulli makan
O Allah grant victory to our Mujahideen everywhere! Amee…","['ikhwana', 'kulli', 'amee', 'imrantawheed', 'makano', 'everywhere', 'ansur', 'allah', 'grant', 'allahumma', 'victory', 'sabilillah', 'mujahideen', 'fi']",140,POS,0.6625616550445557
10722,Kashmiri Witness,IbnKashmir_,My Location is Enough to Narrate My Bio!! #FreeKashmir #FreePalestine !!  Comments On Armed Conflict #Kashmir !! Eyes On #MiddleEast,Wilayah Kashmir,261,28974,4/3/2016 7:44,"RT @ShortHadiths: If they knew how much (blessing and reward) there is in them, they would come even if they have to crawl. - Bukhari [2/2]","['crawl', 'reward', 'would', 'come', 'bukhari', 'even', 'shorthadiths', 'knew', 'much', 'blessing']",139,POS,0.7163189649581909
10751,abutariq al mujahid,abutariq040,Walaa & Baraa,Among mushrikeen,260,114,4/3/2016 15:16,SUBHANALLAH ya Allah make us among the successful https://t.co/eJUC95o8pi,"['subhanallah', 'ya', 'among', 'allah', 'successful', 'make', 'u']",73,POS,0.9204198718070984
10755,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7456,7021,4/3/2016 17:40,"RT @Sungmanitu58: #Nobel4SyriaWhiteHelmets 
Their bravery &amp; sacrifice to save others deserves this noble award
Please join us in this. http…","['', 'http', 'bravery', 'amp', 'awardplease', 'sungmanitu', 'save', 'noble', 'deserves', 'others', 'join', 'u', 'sacrifice']",144,POS,0.6149493455886841
10758,Umm Abdul-Majeed,safiyaimback,"Bismi-llāhi r-raḥmāni r-raḥīmi|  Allahumma inni as’aluk ash-shahadah| Sabran ya nafsi| No DM|  سلف الصالح

Ahl' us Sunn'āh wāl Jāmm'āh",Ghurabā,62,136,4/3/2016 18:54,Alhamdulillah 😊 https://t.co/NvPXQLyGOU,['alhamdulillah'],39,POS,0.7824461460113525
10759,Umm Abdul-Majeed,safiyaimback,"Bismi-llāhi r-raḥmāni r-raḥīmi|  Allahumma inni as’aluk ash-shahadah| Sabran ya nafsi| No DM|  سلف الصالح

Ahl' us Sunn'āh wāl Jāmm'āh",Ghurabā,62,136,4/3/2016 18:57,Jihād is the greatest deed in Islām and the salvation of the ummah is in practicing it...,"['jihd', 'ummah', 'greatest', 'islm', 'practicing', 'deed', 'salvation']",89,POS,0.5764555335044861
10794,Kashmiri Witness,IbnKashmir_,My Location is Enough to Narrate My Bio!! #FreeKashmir #FreePalestine !!  Comments On Armed Conflict #Kashmir !! Eyes On #MiddleEast,Wilayah Kashmir,261,28974,4/4/2016 4:57,"Beautiful Pearls in The Fiqh of Islamic Khilafah #Khilafah_PearlsWorking Link https://t.co/9A37EoSI10","['', 'khilafah', 'pearl', 'link', 'islamic', 'beautiful', 'fiqh']",102,POS,0.5050007700920105
10795,abutariq al mujahid,abutariq040,Walaa & Baraa,Among mushrikeen,260,114,4/4/2016 5:59,ALLAHUAKBAR...!! may Allah open the gates of all  prisons and free all our shaikh Ameen https://t.co/OmXgaDoxfn,"['gate', 'ameen', 'shaikh', 'allah', 'open', 'free', 'may', 'prison', 'allahuakbar']",111,POS,0.6564373970031738
10856,Plea Of the Ummah!,pleaoftheummah,"Plea of the Ummah!
Ummathuge Aadheys!
A Campaign by Jamiyyathul Bayan.",,92,1021,4/5/2016 6:08,You claim you love Allah and His Messenger S.A.W but how truthful and sincere are you? THE STORY OF ABU BAKR R.A-... https://t.co/WtNOjsMdlo,"['love', 'bakr', 'truthful', 'allah', 'abu', 'claim', 'sincere', 'saw', 'ra', 'story', 'messenger']",140,POS,0.7605717778205872
10984,Conflict Reporter,WarReporter1,Reporting on conflicts in the MENA and Asia regions. Not affiliated to any group or movement.,Worldwide contributions,1930,970,4/5/2016 19:54,"RT @Nidalgazaui: #IS makes Huge gains Today in #Qalamoon even without using their strongest Weapon: VBIEDS

Biggest IS Offensive Since Palm…","['', 'palm', 'nidalgazaui', 'strongest', 'huge', 'using', 'without', 'weapon', 'offensive', 'today', 'make', 'vbiedsbiggest', 'even', 'gain', 'since']",140,POS,0.7978359460830688
11109,Kashmiri Witness,IbnKashmir_,My Location is Enough to Narrate My Bio!! #FreeKashmir #FreePalestine !!  Comments On Armed Conflict #Kashmir !! Eyes On #MiddleEast,Wilayah Kashmir,261,28974,4/6/2016 19:46,RT @IslamIs4all: That MOMENT when you are listening to a beautiful recitation of the QUR'AN https://t.co/yytn4NSF5O,"['moment', 'islamisall', 'recitation', 'listening', 'beautiful', 'quran']",115,POS,0.588546633720398
11126,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1707,4992,4/6/2016 20:56,"Kerry : ""You know that you're my favorite ?""
Salman : ""Thanks Habibi, I love you too""

https://t.co/zKXPiyp1Z6","['salman', 'love', 'habibi', 'youre', 'thanks', 'know', 'favorite', 'kerry']",110,POS,0.9930287003517151
11130,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1707,4992,4/6/2016 21:53,@_AboTourab it's ok I have found the solution Thanks,"['found', 'solution', 'thanks', 'ok', 'abotourab']",52,POS,0.9573572278022766
11228,Plea Of the Ummah!,pleaoftheummah,"Plea of the Ummah!
Ummathuge Aadheys!
A Campaign by Jamiyyathul Bayan.",,92,1021,4/7/2016 16:16,󾓯| Islam do preach peace which comes after justice. This is a good example where Islamic State reconciles between... https://t.co/xiMw1eh0Te,"['example', 'peace', 'reconciles', 'preach', 'good', 'islamic', 'islam', 'come', 'state', 'justice']",140,POS,0.7800724506378174
11323,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,934,7881,4/7/2016 20:11,"@Al_maqalaat10 thanks to US for such a great kindbess,mujahiddin fisabillih US","['almaqalaat', 'great', 'kindbessmujahiddin', 'thanks', 'fisabillih', 'u']",79,POS,0.991034209728241
11376,Maghrebi,MaghrebiWM,"A Moroccan engineer in nanotechnology commenting on Middle East  politics, mainly Iraq/Syria. Not representing any group. RTs and Favs  aren't endorsements.",,974,141,4/7/2016 22:11,@Uncle_SamCoco @p_vanostaeyen Oh nice one,"['oh', 'one', 'unclesamcoco', 'pvanostaeyen', 'nice']",41,POS,0.892913281917572
11382,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7456,7021,4/7/2016 22:19,"Will We Face freedom soon?

SAA&amp; FSA against IS? https://t.co/6hrBb3Kig8","['face', 'soonsaaamp', 'freedom', 'fsa']",76,POS,0.7489296793937683
11421,Jazrawi_Saraqib,Jazrawi_Saraqib,,,955,254,4/7/2016 23:23,"Allaahu akbar
beautiful words.  https://t.co/7e8wKuaZb6","['akbarbeautiful', 'allaahu', 'word']",55,POS,0.9346992373466492
11456,Plea Of the Ummah!,pleaoftheummah,"Plea of the Ummah!
Ummathuge Aadheys!
A Campaign by Jamiyyathul Bayan.",,92,1021,4/8/2016 1:23,"Video | 󾠁 ® The Media Office Of #WilayatNinawa Presents :

■|Glad Tidings in Support of the Tribes
■| البشائر في... https://t.co/z9C1wTJg9E","['', 'glad', 'office', 'video', 'tidings', 'present', 'support', 'tribe', 'medium']",139,POS,0.9652696251869202
11548,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1707,4992,4/8/2016 12:53,"King Salman of KSA who is supporting ""Democratic and Free Syria"" is rewarded by the Pharaoh of Egypt.

https://t.co/HfaphXKA0z","['ksa', 'rewarded', 'salman', 'egypt', 'king', 'supporting', 'democratic', 'pharaoh', 'free', 'syria']",126,POS,0.7225427627563477
11623,Jazrawi_Saraqib,Jazrawi_Saraqib,,,955,254,4/8/2016 14:55,@whoamidude yes,"['whoamidude', 'yes']",15,POS,0.6589234471321106
11635,Maghrebi,MaghrebiWM,"A Moroccan engineer in nanotechnology commenting on Middle East  politics, mainly Iraq/Syria. Not representing any group. RTs and Favs  aren't endorsements.",,974,141,4/8/2016 15:18,"The Coalition considers both the Iraqi army (&amp; Shia militias) and the VSO as their ground force. Congratulations to Ahrar, al-Qaeda's allies","['militia', 'ahrar', 'amp', 'ground', 'alqaedas', 'considers', 'shia', 'force', 'iraqi', 'vso', 'congratulation', 'ally', 'coalition', 'army']",144,POS,0.8977937698364258
11641,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,934,7881,4/8/2016 15:44,hahah true... https://t.co/xGGLJwCzvs,"['true', 'hahah']",37,POS,0.6009165048599243
11646,Maghrebi,MaghrebiWM,"A Moroccan engineer in nanotechnology commenting on Middle East  politics, mainly Iraq/Syria. Not representing any group. RTs and Favs  aren't endorsements.",,974,141,4/8/2016 16:01,"Some interesting facts unveiled in the recently published DoD Budgeting documents. --&gt;
https://t.co/olEqWfKsBu","['published', 'unveiled', 'document', 'dod', 'interesting', 'fact', 'recently', 'gt', 'budgeting']",113,POS,0.7204914689064026
