,name,username,description,location,followers,numberstatuses,time,tweets,wordlist,word_count,sentiment_label,sentiment_score
7359,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1543,3730,3/9/2016 22:09,"""Destroy the dam to drown the enemy then claim it is an accident"" https://t.co/trFCUxwDWJ","['drown', 'destroy', 'claim', 'enemy', 'dam', 'accident']",89,NEG,0.9043819904327393
7361,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1543,3730,3/9/2016 22:13,@abuhuthafa the dam was not damaged by air strike and during fighting ?,"['air', 'abuhuthafa', 'fighting', 'dam', 'strike', 'damaged']",71,NEG,0.8764030933380127
7363,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1543,3730,3/9/2016 22:25,"After selling Syria to Iran and Russia , Assad regime is now ""selling syrian women"" to russian/shia militants.

https://t.co/o6x5A0FKXU","['woman', 'russia', 'syrian', 'russianshia', 'selling', 'assad', 'iran', 'syria', 'militant', 'regime']",135,NEG,0.7465624809265137
7364,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1543,3730,3/9/2016 22:28,"@Uncle_SamCoco by ""selling"" we mean here :  temporarily wedding (mut'ah) and perhaps prostitution.","['temporarily', 'unclesamcoco', 'selling', 'prostitution', 'perhaps', 'wedding', 'mutah', 'mean']",98,NEG,0.5801673531532288
7365,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1543,3730,3/9/2016 22:28,"@abuhuthafa Indeed you are right, the dam seem to be not damaged","['right', 'abuhuthafa', 'indeed', 'dam', 'damaged', 'seem']",64,NEG,0.898008406162262
7366,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,31147,17320,3/9/2016 22:31,#BreakingNews SOHR: #ISIS leader al-Shishani injured but not killed in #USA-led Coalition strike in #Syria last Friday,"['', 'sohr', 'alshishani', 'killed', 'injured', 'last', 'strike', 'coalition', 'leader', 'friday']",118,NEG,0.9520018100738525
7387,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 0:51,"RT @ggreenwald: US Govt claims 150 people killed by its drone strike in Somalia were ""militants"" - here's their definition: https://t.co/Nl…","['govt', 'here', 'killed', 'people', 'drone', 'somalia', 'claim', 'ggreenwald', 'militant', 'strike', 'definition', 'u']",140,NEG,0.959086537361145
7389,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 0:54,"#IRAQ
#IS Claims To Have Killed Intelligence Officer &amp; His Companions In #Miqdadiy,#Diyala https://t.co/580Xsgnx2e","['officer', '', 'companion', 'killed', 'amp', 'claim', 'intelligence']",118,NEG,0.9045873284339905
7394,Milk Sheikh,MilkSheikh2,"Muslim, Iraqi, Banu Zubid, Qahtani, Chef, Engineer, Remaining until the best of them, fights al-Dajjal, Translate Old stuff mostly",,1061,392,3/10/2016 3:09,2. (...) have unlawfully acquired their positions and that Ali ibn-abu-Talib has approved falsehood,"['ali', 'ibnabutalib', 'approved', 'falsehood', 'position', 'acquired', 'unlawfully']",99,NEG,0.9143819808959961
7397,Milk Sheikh,MilkSheikh2,"Muslim, Iraqi, Banu Zubid, Qahtani, Chef, Engineer, Remaining until the best of them, fights al-Dajjal, Translate Old stuff mostly",,1061,392,3/10/2016 3:11,"3. They claim that his mother was Sahhaka, a prostitute.","['sahhaka', 'claim', 'prostitute', 'mother']",56,NEG,0.6717265844345093
7398,Milk Sheikh,MilkSheikh2,"Muslim, Iraqi, Banu Zubid, Qahtani, Chef, Engineer, Remaining until the best of them, fights al-Dajjal, Translate Old stuff mostly",,1061,392,3/10/2016 3:12,"4. They claim that Ali ibn-abu-Talib, may Allah be pleased with him, and Umar Bin Khattab has committed adultery with his sister (...)","['adultery', 'sister', 'ali', 'bin', 'khattab', 'pleased', 'committed', 'allah', 'claim', 'may', 'umar', 'ibnabutalib']",134,NEG,0.8627370595932007
7404,Milk Sheikh,MilkSheikh2,"Muslim, Iraqi, Banu Zubid, Qahtani, Chef, Engineer, Remaining until the best of them, fights al-Dajjal, Translate Old stuff mostly",,1061,392,3/10/2016 3:26,Baqiyah (It will remain) despite your hate &amp; rage! https://t.co/6NRNaeSq2G,"['hate', 'despite', 'amp', 'remain', 'baqiyah', 'rage']",78,NEG,0.9508297443389893
7412,Milk Sheikh,MilkSheikh2,"Muslim, Iraqi, Banu Zubid, Qahtani, Chef, Engineer, Remaining until the best of them, fights al-Dajjal, Translate Old stuff mostly",,1061,392,3/10/2016 4:46,@2222_Dreamland physically ugly,"['dreamland', 'physically', 'ugly']",31,NEG,0.9696016907691956
7413,Milk Sheikh,MilkSheikh2,"Muslim, Iraqi, Banu Zubid, Qahtani, Chef, Engineer, Remaining until the best of them, fights al-Dajjal, Translate Old stuff mostly",,1061,392,3/10/2016 4:50,@2222_Dreamland yet ugly,"['yet', 'dreamland', 'ugly']",24,NEG,0.9453768730163574
7421,Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2148,5083,3/10/2016 6:23,Five people killed and three injured in Pittsburgh shooting https://t.co/3QEzrvmaGX,"['three', 'shooting', 'killed', 'injured', 'people', 'pittsburgh', 'five']",83,NEG,0.9572163820266724
7423,Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2148,5083,3/10/2016 6:50,"Tairod Pugh, Ex-U.S. Serviceman, Is Found Guilty of Trying to Aid The Islamic State. https://t.co/spgqpWoqSp","['found', 'serviceman', 'aid', 'exus', 'guilty', 'trying', 'islamic', 'pugh', 'state', 'tairod']",108,NEG,0.9336978793144226
7426,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 7:05,"RT @Nidalgazaui: #Breaking

16 #Lebanon soldiers injured and 1 killed in clashes with #ISIS near the #Lebanon-#Syria n Border. https://t.co…","['', 'nidalgazaui', 'near', 'border', 'killed', 'injured', 'n', 'clash', 'soldier']",140,NEG,0.9639463424682617
7427,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 7:05,"RT @khalidi_4_sham: A Syrian selling cookies and sweets was killed by Turkish soldiers who fired on him!! 

Daily killings now. 

 https://…","['cooky', 'sweet', 'syrian', 'killed', 'soldier', 'selling', 'killing', 'daily', 'fired', 'turkish', 'khalidisham']",140,NEG,0.9763495922088623
7429,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 7:20,"Iranian #IRGC Brig.General Hasanali Shamsabadi killed in Aleppo,Syria. https://t.co/QBVX3rrlti","['', 'killed', 'shamsabadi', 'briggeneral', 'hasanali', 'alepposyria', 'iranian']",94,NEG,0.9486382603645325
7430,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1649,13713,3/10/2016 7:21,"PDP-BJP : Lol these stupid hindhu goons call PDP jehadis, they fools don't know they want to work for them to strengthen their occupation.","['want', 'lol', 'dont', 'work', 'goon', 'call', 'pdpbjp', 'stupid', 'occupation', 'know', 'strengthen', 'jehadis', 'fool', 'pdp', 'hindhu']",138,NEG,0.968891441822052
7431,A. Ibrahim,JohnsonsBot,Islamic Supremacist,AP,507,33,3/10/2016 7:37,"And you wonder why Arab civilians flee from #YPG terrorists?
https://t.co/FEhekISjwu","['', 'wonder', 'civilian', 'flee', 'arab', 'terrorist']",84,NEG,0.864456832408905
7432,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 8:00,"6 Pakistanis of #IRGC ´s Zeynabioun brigade killed in Aleppo,Syria buried in Qom,Iran. https://t.co/FtG9bBHhbj","['brigade', 'pakistani', '', 'qomiran', 'killed', 'buried', 'zeynabioun', 'alepposyria']",110,NEG,0.9442872405052185
7451,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 10:25,#Libya- Ansar al-Sharia again claiming destroying LNA T-52 in #benghazi https://t.co/cQ03Kxik7Q,"['', 'ansar', 'destroying', 'claiming', 'lna', 'alsharia']",95,NEG,0.854374349117279
7452,A. Ibrahim,JohnsonsBot,Islamic Supremacist,AP,507,33,3/10/2016 11:01,"A'maq Agency:
Lebanese soldier killed, 16 others wounded after attempt to advance on #IslamicState positions in the mountains of Ras Baalbek","['', 'wounded', 'attempt', 'killed', 'agencylebanese', 'advance', 'amaq', 'mountain', 'position', 'ra', 'others', 'baalbek', 'soldier']",140,NEG,0.9475651979446411
7454,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 11:26,#Libya-#ISIS-linked al-Amaq surveying the damage caused by the airstrikes in #Sirte https://t.co/GOl2yLafQC,"['', 'surveying', 'airstrikes', 'damage', 'alamaq', 'caused']",107,NEG,0.6385234594345093
7455,Quantum Fulaani,FidaeeFulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account.,"28th Street, Qamar Precint",379,241,3/10/2016 12:09,Now you can blame Russia for bringing Hilux trucks to be taken by Dawlah for free... 😁 https://t.co/J0BYnJNnBg,"['russia', 'dawlah', 'hilux', 'truck', 'free', 'blame', 'taken', 'bringing']",110,NEG,0.6401728391647339
7456,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 12:26,#Libya- #ISIS militants raided checkpoint near Abugrein and killed 2 Libya Dawn fighters https://t.co/xSUQal5wEc,"['', 'near', 'abugrein', 'dawn', 'checkpoint', 'killed', 'libya', 'militant', 'raided', 'fighter']",112,NEG,0.885952889919281
7457,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1649,13713,3/10/2016 12:35,RT @NasirJamshed_: Indian terrorists giving many threats but #WT20 in India in no danger. Is cos Indian terrorists no eat meat?,"['indian', '', 'many', 'danger', 'co', 'nasirjamshed', 'threat', 'india', 'meat', 'terrorist', 'giving', 'eat']",127,NEG,0.9571337103843689
7458,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1649,13713,3/10/2016 12:38,@sardesairajdeep by threatening to dig the pitch,"['threatening', 'sardesairajdeep', 'dig', 'pitch']",48,NEG,0.920583963394165
7459,Abu Humayra,abuhumayra4,‏إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ,Among The Muslims,280,275,3/10/2016 13:46,RT @7layers_: Anyone spreading or believing this nonsense is a sheep who doesn't know how deception works. https://t.co/UdzDBHvLFe,"['doesnt', 'work', 'deception', 'anyone', 'layer', 'believing', 'nonsense', 'know', 'sheep', 'spreading']",130,NEG,0.937576413154602
7464,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,31147,17320,3/10/2016 14:51,#Assad's NDF threatens to execute #PYD militants if #YPG didn't end siege on Kherbet Amo village.. #Qamishli #Syria https://t.co/Jk7NjEqcmp,"['', 'ndf', 'threatens', 'siege', 'amo', 'militant', 'village', 'didnt', 'end', 'execute', 'kherbet']",139,NEG,0.9432343244552612
7467,Mustafa Al Iraqi,klakishinki,,,1791,386,3/10/2016 15:02,"Ulema of Zawahiri wants to see Mursi the taghut back into power.

Jews of Jihad. https://t.co/mzRJBCDHOQ","['want', 'taghut', 'mursi', 'ulema', 'back', 'jihad', 'see', 'powerjews', 'zawahiri']",104,NEG,0.5300859212875366
7470,Mustafa Al Iraqi,klakishinki,,,1791,386,3/10/2016 15:05,"Mursi ruled with democracy, he waged war against the Mujahideen in Sinai &amp; had a Christian Kafir judge them to death.","['war', 'judge', 'waged', 'amp', 'kafir', 'sinai', 'death', 'mursi', 'democracy', 'christian', 'ruled', 'mujahideen']",121,NEG,0.8652860522270203
7477,Mustafa Al Iraqi,klakishinki,,,1791,386,3/10/2016 15:25,"US aircraft destroys two buildings in downtown Raqqah.

https://t.co/lEWiJ1WABx
https://t.co/xNXQxhsd7s https://t.co/si9ou5Eabt","['raqqah', 'destroys', 'two', 'building', 'aircraft', 'u', 'downtown']",127,NEG,0.9358246922492981
7479,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,31147,17320,3/10/2016 15:26,They lost a big battle yesterday. #Russia|ns now launching massive revenge strikes on #Palmyra &amp; city. #Syria #ISIS https://t.co/ylOTQwyxDG,"['', 'big', 'city', 'launching', 'amp', 'massive', 'strike', 'revenge', 'lost', 'battle', 'yesterday']",143,NEG,0.8415492177009583
7482,٩ Flames of Haqq,Witness_alHaqq,,,754,205,3/10/2016 15:33,"RT @Klashinki: US aircraft destroys two buildings in downtown Raqqah.

https://t.co/lEWiJ1WABx
https://t.co/xNXQxhsd7s https://t.co/si9ou5E…","['raqqah', 'destroys', 'two', 'building', 'aircraft', 'klashinki', 'u', 'downtown']",140,NEG,0.9298266768455505
7489,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1649,13713,3/10/2016 16:35,"RT @RamiAlLolah: #Reuters: #ISIS leader Shishani:
Mar 8: Killed
Mar 9: Injured
Mar 10: was in #Libya
Mar 11: On vacation in the Karibi
Mar …","['', 'karibimar', 'injuredmar', 'killedmar', 'ramiallolah', 'vacation', 'shishanimar', 'leader']",140,NEG,0.8982592821121216
7490,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1649,13713,3/10/2016 16:49,"RT @wwayf44rer: Deir ez-Zor / 20 civilians were killed last night by Russian airstrikes on Khasham town, they were all displaced people fro…","['displaced', 'deir', 'russian', 'khasham', 'killed', 'town', 'civilian', 'fro', 'people', 'wwayfrer', 'ezzor', 'last', 'night', 'airstrikes']",140,NEG,0.9717018604278564
7491,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1649,13713,3/10/2016 16:51,RT @HDNER: #Turkish Army: 279 PKK militants killed in #Sur operation https://t.co/paaB7LV828 https://t.co/dKscICm3FQ,"['', 'killed', 'hdner', 'militant', 'operation', 'army', 'pkk']",116,NEG,0.9351888298988342
7492,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/10/2016 16:55,"By expelling Palestinians, Israel just admitted Gaza is one big Prison https://t.co/VhHKhAnFx1","['israel', 'big', 'palestinian', 'expelling', 'admitted', 'gaza', 'prison', 'one']",94,NEG,0.7120494246482849
7497,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1649,13713,3/10/2016 17:07,"RT @wwayf44rer: More than 150 air strikes, cluster and barrel bombs targeted #Palmyra yesterday, many civilians killed and still under the …","['', 'barrel', 'many', 'killed', 'air', 'civilian', 'cluster', 'still', 'bomb', 'wwayfrer', 'strike', 'targeted', 'yesterday']",140,NEG,0.9709761738777161
7499,Quantum Fulaani,FidaeeFulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account.,"28th Street, Qamar Precint",379,241,3/10/2016 17:18,#AmaqAgency 4 members of Fajr #Libya killed and 8 others wounded in assault by Islamic State fighters on Bu Qarayn checkpoint west of #Sirte,"['', 'bu', 'wounded', 'killed', 'assault', 'checkpoint', 'qarayn', 'islamic', 'fighter', 'member', 'others', 'fajr', 'west', 'state']",140,NEG,0.9555010199546814
7500,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,31147,17320,3/10/2016 17:23,#Iran IRGC Brigade General reportedly killed in #Syria|n battles..,"['brigade', 'general', '', 'reportedly', 'killed', 'irgc', 'battle']",66,NEG,0.9531696438789368
7501,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,31147,17320,3/10/2016 17:32,"#Aamaq: One #Lebanon army soldier killed, 16 others injured in a failed attack on #ISIS positions in Ras #Baalbek..","['', 'ra', 'killed', 'injured', 'attack', 'position', 'failed', 'others', 'army', 'one', 'soldier']",115,NEG,0.9627708792686462
